"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"8993","598615","2099425","Restaurant","Risk 1 (High)",2012-02-06,"Canvass","Pass",1,0,0,3,0,0,0,0,0.646575342465753,0,2011-06-16,2015-04-15,2011-06-09,2011-06-16,2013-04-15,"SUBWAY","4711 S KEDZIE AVE 1ST","CHICAGO","IL","60632","14","w_14_p_33","9","Retail Food Establishment",41.8077873934179,-87.7038174503126,"(41.807787393417925, -87.70381745031258)",0,0.643949771689498,0,0,0,0,0,0,0,0,0,0,0,38.3333333333333,8.09,0.8,9.26601631801074,12.2020779411962,20.6166114586819
"8996","1230096","2099465","Restaurant","Risk 1 (High)",2012-07-13,"Canvass","Pass w/ Conditions",0,0,1,2,0,0,0,1,0.484931506849315,0,2012-01-24,2016-02-15,2012-01-11,2012-01-24,2014-02-15,"TOSCANA","5357 N LINCOLN AVE 1ST B","CHICAGO","IL","60625","40","w_40_p_44","20","Retail Food Establishment",41.9794111442032,-87.6925400830678,"(41.979411144203205, -87.69254008306778)",0,0.46837899543379,0,0,0,0,0,0,0,0,0,0,0.000276666666666667,81.5,10.32,0.503333333333333,13.7496190763113,15.9763897328509,7.47344715904981
"9002","1327100","2099479","Restaurant","Risk 1 (High)",2013-04-22,"Canvass","Pass",1,0,0,5,0,0,0,6,0.843835616438356,0,2011-06-23,2015-07-15,2011-06-10,2011-06-23,2013-07-15,"TAQUERIA MORELOS","5958 W DIVERSEY AVE 1ST","CHICAGO","IL","60639","30","w_30_p_12","25","Retail Food Establishment",41.9312498180958,-87.7759069982422,"(41.931249818095836, -87.7759069982422)",0,1.83287671232877,0,0,0,0,0,0,0,0,0,0,0,48.03,14.4166666666667,0.546666666666667,42.7683319441265,23.797728166213,36.5446406234937
"9003","1214689","2099506","Restaurant","Risk 1 (High)",2012-05-07,"Canvass","Fail",0,1,1,6,0,0,0,0,0.876712328767123,0,2011-07-08,2013-07-15,2011-06-16,2011-07-08,2013-07-15,"LA GORDA FELIZ","5940 W DIVERSEY AVE 1","CHICAGO","IL","60639","30","w_30_p_12","25","Retail Food Establishment",41.9312597187448,-87.7752028759869,"(41.93125971874477, -87.77520287598688)",1,0.832876712328767,0,0,0,0,0,0,0,0,0,0,0.01153,64.6733333333333,9.97,0.816666666666667,14.4049447310074,8.45079558481235,20.113321243067
"9011","1326336","2099610","Restaurant","Risk 1 (High)",2013-03-14,"Canvass","Pass w/ Conditions",0,1,0,6,0,0,0,4,1.0986301369863,0,2011-08-01,2013-08-15,2011-07-20,2011-08-01,2013-08-15,"CHICKEN AND TACOS PLACE","5200 N ELSTON AVE 1ST","CHICAGO","IL","60630","45","w_45_p_41","16","Retail Food Establishment",41.9752580952695,-87.7519905571578,"(41.97525809526954, -87.75199055715778)",1,1.61917808219178,0,0,0,0,0,0,0,0,0,0,0.000933333333333333,39.6166666666667,14.0033333333333,0.723333333333333,6.54918488357556,1.83511097427819,21.6380928478035
"9012","1319461","2099611","Grocery Store","Risk 3 (Low)",2013-04-04,"Canvass","Fail",0,0,1,3,0,2,2,6,1.40547945205479,0,2011-11-10,2014-10-15,2012-10-11,2012-10-16,2014-10-15,"STATE DISCOUNT STORE","7105 S STATE ST 1 1","CHICAGO","IL","60619","6","w_6_p_32","3","Retail Food Establishment",41.7652876014804,-87.6247547504987,"(41.76528760148036, -87.62475475049871)",0,1.39988584474886,0,1,0,0,0,0,0,0,0,0,0,41.4466666666667,10.1266666666667,0.436666666666667,23.0903721876618,29.3260078477097,31.3916436109626
"9014","1353439","2099660","Restaurant","Risk 1 (High)",2013-07-02,"Canvass","Pass",1,0,0,1,0,0,0,3,1.44657534246575,0,2011-07-28,2015-08-15,2011-07-18,2011-07-28,2013-08-15,"THE GROWLING RABBIT A CAFE","6977-6981 N SHERIDAN RD 1ST","CHICAGO","IL","60626","49","w_49_p_29","24","Retail Food Establishment",42.0090286770419,-87.6618872962024,"(42.00902867704194, -87.66188729620244)",0,1.93150684931507,0,0,0,0,0,0,0,0,0,0,0,68.7633333333333,13.9466666666667,0.66,39.667713342593,38.2307213624418,0.342479139487761
"9015","673269","2099722","Restaurant","Risk 1 (High)",2012-01-18,"Canvass","Fail",0,0,1,4,0,0,0,0,0.578082191780822,0,2011-06-30,2015-07-15,2011-06-20,2011-06-30,2013-07-15,"Subway Subs and Salads","115 E 51ST ST 0","CHICAGO","IL","60615","3","w_3_p_",NA,"Retail Food Establishment",41.8019018920908,-87.6219262878946,"(41.80190189209081, -87.62192628789462)",0,0.553538812785388,0,0,0,0,0,0,0,0,0,0,0.00142666666666667,39.7133333333333,13.18,0.763333333333333,31.5953287811166,6.90688310187083,6.95596230356764
"9017","670576","21017","Restaurant","Risk 1 (High)",2012-02-16,"Canvass","Fail",0,1,1,8,0,0,0,2,0.495890410958904,0,2006-08-16,2014-06-15,2010-06-11,2010-06-16,2012-06-15,"SIAM FOOD COMPANY","1639-1643 E 55TH ST","CHICAGO","IL","60615","5","w_5_p_35","2","Retail Food Establishment",41.7951054260509,-87.5850459490581,"(41.79510542605091, -87.5850459490581)",1,5.50696347031963,0,0,0,0,0,0,0,0,0,0,0.00181333333333333,37.9666666666667,10.01,0.733333333333333,8.20190069669915,13.8244036866186,1.74810403661807
"9027","1313226","2102722","Restaurant","Risk 1 (High)",2012-10-18,"Canvass","Pass",1,0,0,6,0,0,1,5,0.906849315068493,0,2011-11-25,2013-12-15,2011-11-09,2011-11-25,2013-12-15,"LA TACOREA INC.","847 W BELMONT AVE 1ST","CHICAGO","IL","60657","44","w_44_p_20","19","Retail Food Establishment",41.9398455258792,-87.6511049744983,"(41.93984552587924, -87.65110497449828)",0,0.89851598173516,0,0,0,0,0,0,0,0,0,0,0.00285666666666667,64.27,14.2566666666667,0.663333333333333,59.4274349286717,41.1552197841449,15.7086040298114
"9028","1326755","2102722","Restaurant","Risk 1 (High)",2013-04-05,"Canvass","Pass",1,0,0,2,0,0,0,6,0.463013698630137,0,2011-11-25,2013-12-15,2011-11-09,2011-11-25,2013-12-15,"LA TACOREA INC.","847 W BELMONT AVE 1ST","CHICAGO","IL","60657","44","w_44_p_20","19","Retail Food Establishment",41.9398455258792,-87.6511049744983,"(41.93984552587924, -87.65110497449828)",0,1.3615296803653,0,0,0,0,0,0,0,0,0,0,0,46.8466666666667,8.49,0.433333333333333,30.505078087295,31.8315671512305,9.2468683064222
"9030","1202464","2102735","Restaurant","Risk 1 (High)",2012-10-12,"Canvass","Fail",0,1,3,7,0,0,0,6,0.70958904109589,0,2011-07-25,2013-08-15,2011-06-20,2011-07-25,2013-08-15,"VIGUS BAGEL DELI","3143 W 51ST ST 1ST","CHICAGO","IL","60632","14","w_14_p_35","9","Retail Food Establishment",41.8007213005162,-87.7030730806826,"(41.800721300516216, -87.70307308068261)",1,1.21917808219178,0,0,0,0,0,0,0,0,0,0,0.00209,61.65,15.0266666666667,0.553333333333333,13.1061176560209,8.60162162257826,35.005389416526
"9033","1154976","2102774","Restaurant","Risk 1 (High)",2013-04-10,"Canvass","Pass",1,0,0,3,0,0,0,0,0.0438356164383562,0,2011-08-05,2015-08-15,2011-07-28,2011-08-05,2013-08-15,"EPIC CATERING INC.","3146 E 133RD ST 1ST","CHICAGO","IL","60633","10","w_10_p_15","4","Retail Food Establishment",41.6537886883286,-87.5464896320053,"(41.65378868832864, -87.5464896320053)",0,1.68219178082192,0,0,0,0,0,0,0,0,0,0,0.00814,56.59,13.17,0.756666666666667,11.6409980852721,4.62647765571587,31.0232858389909
"9038","1151178","2102981","Restaurant","Risk 1 (High)",2013-03-18,"Canvass","Pass",1,0,0,2,0,0,0,2,0.747945205479452,0,2011-07-05,2015-07-15,2011-06-22,2011-07-05,2013-07-15,"SUBWAY","1431 W 95TH ST","CHICAGO","IL","60643","21","w_21_p_1","22","Retail Food Establishment",41.7211504039755,-87.6589666510429,"(41.721150403975535, -87.65896665104286)",0,1.7041095890411,0,0,0,0,0,0,0,0,0,0,0.00199333333333333,36.6766666666667,11.4566666666667,0.753333333333333,13.1916285793101,24.2218685134262,9.69616990127699
"9041","1214676","2103019","Restaurant","Risk 1 (High)",2012-05-07,"Canvass","Pass",1,0,0,3,0,2,0,4,0.764383561643836,0,2011-08-04,2015-09-15,2011-06-24,2011-08-04,2013-09-15,"LINDO MICHOACAN","4811 N KEDZIE AVE 1","CHICAGO","IL","60625","33","w_33_p_14","17","Retail Food Establishment",41.9688286077724,-87.7083393071918,"(41.96882860777242, -87.70833930719179)",0,0.758904109589041,0,0,0,0,0,0,0,0,0,0,0.01153,64.6733333333333,9.97,0.816666666666667,50.534478127541,23.6568482622815,3.21232465223653
"9043","598514","2103048","Restaurant","Risk 1 (High)",2011-12-12,"Canvass","Pass",1,0,0,1,0,0,0,0,0.46027397260274,0,2011-06-29,2015-07-15,2011-06-23,2011-06-29,2013-07-15,"LUPITAS MEXICAN AMERICAN FOOD","1723 S ASHLAND AVE 1ST","CHICAGO","IL","60608","25","w_25_p_24","12","Retail Food Establishment",41.857968297805,-87.6659991015079,"(41.85796829780504, -87.66599910150788)",0,0.454908675799087,0,0,0,0,0,0,0,0,0,0,0.0000466666666666667,34.8166666666667,11.49,0.606666666666667,8.47653559212378,21.7213224616536,23.2866318373608
"9045","1106557","2103190","Restaurant","Risk 1 (High)",2013-05-16,"Canvass","Pass w/ Conditions",0,1,0,8,0,0,2,4,1.88767123287671,0,2011-06-28,2015-07-15,2011-06-23,2011-06-28,2013-07-15,"Soo Jung Korean Restaurant","5800 N LINCOLN AVE  D","CHICAGO","IL","60659","40","w_40_p_31","20","Retail Food Establishment",41.9867616246131,-87.7015185146163,"(41.98676162461309, -87.70151851461625)",1,1.88493150684932,0,0,0,0,0,0,0,0,0,0,0,75.0733333333333,10.23,0.45,7.82646001081621,62.0820292043326,19.2312713955205
"9049","1151133","2103235","Restaurant","Risk 1 (High)",2013-02-15,"Canvass","Pass w/ Conditions",0,0,1,4,0,0,1,5,1.01643835616438,0,2011-07-07,2013-07-15,2011-06-24,2011-07-07,2013-07-15,"ROSATI'S PIZZA OF EVERGREEN PARK","3150 W 111TH ST 1ST","CHICAGO","IL","60655","19","w_19_p_52","22","Retail Food Establishment",41.6916816065397,-87.7004319134016,"(41.69168160653974, -87.70043191340156)",0,1.61381278538813,0,0,0,0,0,0,0,0,0,0,0,39.08,11.1766666666667,0.7,0.126541856501615,2.86034820159572,16.4231958842906
"9051","1327271","2103296","Restaurant","Risk 1 (High)",2013-04-02,"Canvass","Pass",1,0,0,5,0,0,1,1,0.608219178082192,0,2011-07-01,2016-09-15,2012-09-07,2012-09-16,2014-09-15,"PRET A MANGER","73 W MONROE ST","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment",41.8805910476414,-87.6305091299425,"(41.880591047641396, -87.6305091299425)",0,1.75616438356164,0,0,0,0,0,0,0,0,0,0,0,50.8166666666667,12.3933333333333,0.546666666666667,22.8813605067462,39.6700611844825,0.388726381970908
"9052","1134264","2103360","Restaurant","Risk 1 (High)",2012-05-03,"Canvass","Pass",1,0,0,4,0,0,0,0,0.284931506849315,0,2012-01-23,2016-02-15,2011-10-14,2012-01-23,2014-02-15,"VINYL SOCIAL FOOD & DRINK","121 W HUBBARD ST 1","CHICAGO","IL","60654","42","w_42_p_46","18","Retail Food Establishment",41.8899002318749,-87.6320324761884,"(41.889900231874854, -87.63203247618843)",0,0.276598173515982,1,0,0,0,0,0,0,0,0,0,0.00821,68.3366666666667,8.25,0.783333333333333,15.9300125030174,28.8216779556571,0.0196461987285425
"9053","1138810","2103360","Restaurant","Risk 1 (High)",2013-02-05,"Canvass","Pass",1,0,0,3,0,0,0,4,0.761643835616438,0,2012-01-23,2016-02-15,2011-10-14,2012-01-23,2014-02-15,"VINYL SOCIAL FOOD & DRINK","121 W HUBBARD ST 1","CHICAGO","IL","60654","42","w_42_p_46","18","Retail Food Establishment",41.8899002318749,-87.6320324761884,"(41.889900231874854, -87.63203247618843)",0,1.03835616438356,1,0,0,0,0,0,0,0,0,0,0.00164333333333333,25.4866666666667,9.99,0.76,24.7675322724585,102.874262366368,0.515085253885567
"9055","1227818","2103390","Restaurant","Risk 1 (High)",2013-03-20,"Canvass","Fail",0,2,3,6,0,0,2,5,0.86027397260274,0,2011-07-12,2013-07-15,2011-06-29,2011-07-12,2013-07-15,"FINE CARRIBEAN DINING","4655 S DR MARTIN LUTHER KING JR DR 1&2","CHICAGO","IL","60653","3","w_3_p_4","2","Retail Food Establishment",41.8095670383458,-87.6164467757287,"(41.809567038345826, -87.6164467757287)",1,1.69041095890411,0,0,0,0,0,0,0,0,0,0,0.000563333333333333,34.1766666666667,17.2133333333333,0.646666666666667,23.0382704003369,31.0296949243091,26.006679347577
"9056","1285665","2103435","Grocery Store","Risk 2 (Medium)",2012-10-03,"Canvass","Pass",1,0,0,2,0,0,0,0,0,0,2011-12-08,2013-12-15,2011-11-07,2011-12-08,2013-12-15,"OAKLEY MINIMART","6350 N OAKLEY AVE","CHICAGO","IL","60659","50","w_50_p_32","24","Retail Food Establishment",41.9974524446434,-87.6875811090197,"(41.99745244464338, -87.68758110901975)",0,0.821803652968036,0,0,0,0,0,0,0,0,0,0,0.000233333333333333,64.1633333333333,9.61333333333333,0.65,34.6374019574156,45.3185529797107,20.0708450890692
"9067","1285258","2103830","Restaurant","Risk 1 (High)",2012-09-14,"Canvass","Pass w/ Conditions",0,1,0,0,0,0,0,0,1.13424657534247,0,2011-08-01,2013-08-15,2011-07-07,2011-08-01,2013-08-15,"SUBWAY","2008 N HALSTED ST 1ST","CHICAGO","IL","60614","43","w_43_p_11","18","Retail Food Establishment",41.9184921377871,-87.648669094163,"(41.91849213778706, -87.64866909416301)",1,1.12328767123288,0,0,0,0,0,0,0,0,0,0,0.00140333333333333,79.64,12.0966666666667,0.58,68.3046846756671,20.6301148881957,15.0642886941287
"9069","1234779","2103873","Restaurant","Risk 2 (Medium)",2012-08-21,"Canvass","Pass w/ Conditions",0,0,1,6,0,0,0,0,1.1041095890411,0,2011-07-21,2015-08-15,2011-07-07,2011-07-21,2013-08-15,"EAT -N- RUN #2","209 W 95TH ST 1ST","CHICAGO","IL","60628","21","w_21_p_23","5","Retail Food Establishment",41.7215452024766,-87.6290622749018,"(41.72154520247664, -87.62906227490181)",0,1.08767123287671,0,0,0,0,0,0,0,0,0,0,0.00552333333333333,73.52,5.37333333333333,0.563333333333333,3.76047290119646,20.1257615027381,15.1361698946158
"9073","1084349","2103884","Other","Risk 1 (High)",2012-08-15,"Canvass","Fail",0,0,1,2,0,0,1,5,1.07123287671233,0,2011-07-25,2015-08-15,2011-07-06,2011-07-25,2013-08-15,"CURRY CATERING","2296 S BLUE ISLAND AVE 1","CHICAGO","IL","60608","25","w_25_p_15","10","Retail Food Establishment",41.8505866801788,-87.6707454882926,"(41.85058668017878, -87.67074548829262)",0,1.06027397260274,0,0,0,0,0,0,0,0,0,0,0.00428333333333333,74.9,4.74333333333333,0.723333333333333,1.0768462708643,15.1465180743463,20.5589430784914
"9074","1151534","2103884","Other","Risk 1 (High)",2013-08-12,"Canvass","Pass",1,0,0,4,0,0,0,6,0.33972602739726,0,2011-07-25,2015-08-15,2011-07-06,2011-07-25,2013-08-15,"CURRY CATERING","2296 S BLUE ISLAND AVE 1","CHICAGO","IL","60608","25","w_25_p_15","10","Retail Food Establishment",41.8505866801788,-87.6707454882926,"(41.85058668017878, -87.67074548829262)",0,2.05205479452055,0,0,0,0,0,0,0,0,0,0,0.000383333333333333,77.5633333333333,5.76666666666667,0.606666666666667,8.96138436113175,18.9085441457176,19.5530045198717
"9079","1235455","2103989","Restaurant","Risk 2 (Medium)",2012-10-19,"Canvass","Pass w/ Conditions",0,1,0,1,0,0,0,0,1.1013698630137,0,2011-09-13,2016-10-15,2012-10-03,2012-10-16,2014-10-15,"Host International Inc.","11601 W TOUHY AVE L CONCOURSE","CHICAGO","IL","60666",NA,"w__p_",NA,"Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",1,1.1013698630137,0,0,0,0,0,0,0,0,0,0,0.00354666666666667,63.0766666666667,16.17,0.68,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183129539792744,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155517154068843,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000601544195455045
"9082","1184473","2104003","Grocery Store","Risk 1 (High)",2012-07-25,"Canvass","Fail",0,0,1,4,0,0,0,0,0.635616438356164,0,2011-09-14,2015-01-15,2011-09-08,2011-09-14,2013-01-15,"WALMART MARKET #5647","570 W MONROE ST 1","CHICAGO","IL","60661","2","w_2_p_12","1","Retail Food Establishment",41.8806582369653,-87.6425467248066,"(41.880658236965274, -87.64254672480664)",0,0.863013698630137,0,1,1,1,0,0,0,0,0,0,0.00631666666666667,90.3033333333333,9.32,0.586666666666667,14.0887095971404,2.18260935981793,0.00460003116876024
"9083","1134547","2104024","Restaurant","Risk 2 (Medium)",2012-09-12,"Canvass","Pass",1,0,0,4,0,0,0,0,1.10958904109589,0,2011-08-08,2015-08-15,2011-07-07,2011-08-08,2013-08-15,"TWIST & TWIRL, INC.","111 W NORTH AVE 1","CHICAGO","IL","60610","42","w_42_p_",NA,"Retail Food Establishment",41.9110525729804,-87.6321657895496,"(41.91105257298039, -87.6321657895496)",0,1.0986301369863,0,0,0,0,0,0,0,0,0,0,0.00165,75.91,10.3266666666667,0.586666666666667,32.4985936058703,23.6717461615663,8.50547390201221
"9086","1166255","2104077","Grocery Store","Risk 3 (Low)",2013-03-28,"Canvass","Pass",1,0,0,3,0,0,0,5,1.61095890410959,0,2011-10-27,2015-08-15,2011-10-20,2011-10-27,2013-08-15,"CITGO 7/24","4219 N MILWAUKEE AVE 1ST","CHICAGO","IL","60641","45","w_45_p_7","16","Retail Food Establishment",41.9576134695793,-87.7516894600739,"(41.95761346957928, -87.75168946007386)",0,1.41917808219178,0,1,1,0,0,0,0,0,0,1,0,38.5433333333333,12.0266666666667,0.596666666666667,26.5691562615434,26.1842206946973,8.52182316744462
"9087","1353986","2104140","Restaurant","Risk 1 (High)",2013-07-31,"Canvass","Pass",1,0,0,5,0,1,0,0,1.76164383561644,0,2011-11-01,2015-11-15,2011-10-17,2011-11-01,2013-11-15,"ANNA'S ASIAN BISTRO","813 W LAKE ST 1ST","CHICAGO","IL","60607","27","w_27_p_1","12","Retail Food Establishment",41.885544810806,-87.6480539197901,"(41.885544810806024, -87.64805391979013)",0,1.74794520547945,0,0,0,0,0,0,0,0,0,0,0.00019,69.9466666666667,8.15666666666667,0.65,35.7245262029457,19.7900033407322,9.44433720593851
"9088","1188220","2104172","Other","Risk 1 (High)",2012-05-22,"Canvass","Pass",1,0,0,3,0,0,0,0,0.816438356164384,0,2011-08-01,2015-08-15,2011-07-25,2011-08-01,2013-08-15,"ROWIE'S BAKERY","5664 N LINCOLN AVE 1ST","CHICAGO","IL","60659","40","w_40_p_24","20","Retail Food Establishment",41.9843165472364,-87.6973768332371,"(41.98431654723639, -87.6973768332371)",0,0.808219178082192,0,0,0,0,0,0,0,0,0,0,0.00141666666666667,80.1633333333333,12.09,0.493333333333333,29.7299673589607,4.73557601734487,12.3453209362121
"9089","1329418","2104172","Other","Risk 1 (High)",2013-07-26,"Canvass","Pass",1,0,0,5,0,0,0,3,1.17808219178082,0,2011-08-01,2015-08-15,2011-07-25,2011-08-01,2013-08-15,"ROWIE'S BAKERY","5664 N LINCOLN AVE 1ST","CHICAGO","IL","60659","40","w_40_p_24","20","Retail Food Establishment",41.9843165472364,-87.6973768332371,"(41.98431654723639, -87.6973768332371)",0,1.98630136986301,0,0,0,0,0,0,0,0,0,0,0.000416666666666667,76.0733333333333,10.17,0.58,18.9666452629137,31.3657005782524,28.3840232939935
"9094","1326612","2104240","Restaurant","Risk 1 (High)",2013-03-28,"Canvass","Pass",1,0,0,5,0,0,0,6,1.07397260273973,0,2011-07-20,2015-08-15,2011-07-12,2011-07-20,2013-08-15,"LA CABANA DE DON LUIS #3","4457-4459 W DIVERSEY AVE 1ST","CHICAGO","IL","60639","31","w_31_p_13","25","Retail Food Establishment",41.9315219883516,-87.7391066390288,"(41.93152198835163, -87.73910663902876)",0,1.69041095890411,0,0,0,0,0,0,0,0,0,0,0,38.5433333333333,12.0266666666667,0.596666666666667,66.4595801934025,32.9304078988244,8.10227748422269
"9096","1151578","2104305","Other","Risk 1 (High)",2013-08-27,"Canvass","Fail",0,0,2,5,0,0,0,5,1.41095890410959,0,2011-07-29,2015-07-15,2013-07-15,2013-07-16,2015-07-15,"CATERING OUT THE BOX","2443 W 16TH ST 1ST","CHICAGO","IL","60608","28","w_28_p_53","10","Retail Food Establishment",41.8592316631709,-87.6874855540221,"(41.85923166317091, -87.68748555402212)",0,2.08219178082192,0,0,0,0,0,0,0,0,0,0,0,85.7466666666667,9.27333333333333,0.583333333333333,7.93263764365977,3.99043814110112,1.34158319870663
"9097","1114395","2104311","Restaurant","Risk 2 (Medium)",2012-08-06,"Canvass","Fail",0,0,2,6,0,0,0,0,1.05479452054795,0,2011-07-18,2015-08-15,2011-07-13,2011-07-18,2013-08-15,"MRS. FIELDS COOKIES","242 S STATE ST 1ST","CHICAGO","IL","60604","42","w_42_p_9","1","Retail Food Establishment",41.8784107831093,-87.627830853279,"(41.87841078310926, -87.62783085327897)",0,1.05479452054795,0,0,0,0,0,0,0,0,0,0,0.00300333333333333,85.5766666666667,8.34666666666667,0.626666666666667,33.9052827426434,14.5571741005477,2.55250949546815
"9100","1138954","2104463","Restaurant","Risk 1 (High)",2013-05-20,"Canvass","Pass",1,0,0,3,0,0,0,4,1.14520547945205,0,2011-09-01,2016-02-15,2012-03-20,2012-02-16,2014-02-15,"25 DEGREES","736 N CLARK ST","CHICAGO","IL","60610","42","w_42_p_57","18","Retail Food Establishment",41.895939668602,-87.6313786609241,"(41.89593966860199, -87.63137866092413)",0,1.71780821917808,0,0,0,0,0,0,1,0,0,0,0,72.0066666666667,6.62,0.596666666666667,59.5732302946657,17.5844985983333,1.16475288168805
"9101","1138677","2104487","Restaurant","Risk 1 (High)",2012-12-11,"Canvass","Pass",1,0,0,6,0,0,0,0,1.39452054794521,0,2011-07-22,2015-08-15,2011-07-14,2011-07-22,2013-08-15,"NYC BAGEL DELI - DEARBORN","515 N DEARBORN ST 1ST","CHICAGO","IL","60654","42","w_42_p_22","18","Retail Food Establishment",41.891388485281,-87.6294949599885,"(41.891388485281034, -87.6294949599885)",0,1.39189497716895,0,0,0,0,0,0,0,0,0,0,0.00303,40.7333333333333,12.62,0.81,11.8902127020119,50.5048723509088,0.465880024243548
"9107","1353288","2108057","Restaurant","Risk 2 (Medium)",2013-06-25,"Canvass","Pass",1,0,0,9,0,0,0,2,1.76438356164384,0,2011-09-28,2013-10-15,2011-09-07,2011-09-28,2013-10-15,"CHEF SARA'S CAFE","7201 S EXCHANGE AVE 1 1","CHICAGO","IL","60649","7","w_7_p_40","3","Retail Food Establishment",41.7645091725748,-87.5647393923283,"(41.764509172574805, -87.56473939232829)",0,1.74246575342466,0,0,0,0,0,0,0,0,0,0,0.00404666666666667,82.59,10.32,0.733333333333333,83.1782286123711,38.7029146873538,27.1890395132832
"9108","1202506","2108081","Grocery Store","Risk 1 (High)",2012-11-08,"Canvass","Pass w/ Conditions",0,0,1,5,0,2,0,0,1.26301369863014,0,2011-08-09,2013-08-15,2011-07-19,2011-08-09,2013-08-15,"MILANO'S MEATS & PRODUCE","4718 S PULASKI RD 1 1","CHICAGO","IL","60632","14","w_14_p_28","8","Retail Food Establishment",41.8072738930509,-87.7237147648603,"(41.80727389305092, -87.72371476486035)",0,1.25216894977169,0,0,0,0,0,0,0,0,0,0,0.00144666666666667,43.1366666666667,6.19333333333333,0.753333333333333,18.2651311633768,11.1477675363348,19.9367207070295
"9109","1326799","2108081","Grocery Store","Risk 1 (High)",2013-04-08,"Canvass","Fail",0,0,1,10,0,0,1,5,0.410958904109589,0,2011-08-09,2013-08-15,2011-07-19,2011-08-09,2013-08-15,"MILANO'S MEATS & PRODUCE","4718 S PULASKI RD 1 1","CHICAGO","IL","60632","14","w_14_p_28","8","Retail Food Establishment",41.8072738930509,-87.7237147648603,"(41.80727389305092, -87.72371476486035)",0,1.66575342465753,0,0,0,0,0,0,0,0,0,0,0.00028,58.41,15.0466666666667,0.546666666666667,12.8910636214309,18.5612652289085,24.9266564670991
"9111","1335560","2108163","Restaurant","Risk 1 (High)",2013-05-14,"Canvass","Pass",1,0,0,7,0,0,0,6,0.956164383561644,0,2011-10-13,2015-10-15,2011-07-19,2011-10-13,2013-10-15,"RUK SUSHI AND THAI","4431 N MILWAUKEE AVE 1","CHICAGO","IL","60630","45","w_45_p_",NA,"Retail Food Establishment",41.9615538444473,-87.7550993957365,"(41.96155384444727, -87.75509939573654)",0,1.58630136986301,0,0,0,0,0,0,0,0,0,0,0,57.32,9.82333333333333,0.55,8.54289990716672,12.2857532302679,19.6949269937702
"9112","1092320","2108171","Restaurant","Risk 1 (High)",2013-02-26,"Canvass","Pass",1,0,0,3,0,0,0,7,1.34246575342466,0,2011-11-03,2016-06-15,2012-05-21,2012-06-16,2014-06-15,"UNCOMMON GROUND","3800-3804 N CLARK ST","CHICAGO","IL","60613","44","w_44_p_50","19","Retail Food Establishment",41.951064053085,-87.6597951280284,"(41.951064053085005, -87.65979512802838)",0,1.31792237442922,1,0,0,0,0,1,0,0,0,0,0.000186666666666667,35.1,8.44,0.69,19.297265866031,17.9048591246661,20.6736798824239
"9119","1106245","2108329","Restaurant","Risk 1 (High)",2012-05-22,"Canvass","Fail",0,0,1,5,0,0,0,0,0.731506849315068,0,2011-09-01,2015-09-15,2011-08-23,2011-09-01,2013-09-15,"NOOKIES CAFE & RESTAURANT","1100 W BRYN MAWR AVE 1ST","CHICAGO","IL","60660","48","w_48_p_15","20","Retail Food Establishment",41.983766484494,-87.6581116240334,"(41.98376648449397, -87.65811162403335)",0,0.723287671232877,0,0,0,0,0,0,0,0,0,0,0.00141666666666667,80.1633333333333,12.09,0.493333333333333,44.0522423715487,29.3824950098299,7.05892651524302
"9120","1354100","2108329","Restaurant","Risk 1 (High)",2013-08-07,"Canvass","Fail",0,0,1,6,0,0,1,5,1.17534246575342,0,2011-09-01,2015-09-15,2011-08-23,2011-09-01,2013-09-15,"NOOKIES CAFE & RESTAURANT","1100 W BRYN MAWR AVE 1ST","CHICAGO","IL","60660","48","w_48_p_15","20","Retail Food Establishment",41.983766484494,-87.6581116240334,"(41.98376648449397, -87.65811162403335)",0,1.93424657534247,1,0,0,0,0,0,0,0,0,0,0.00066,75.2233333333333,8.58333333333333,0.7,50.3276023058178,8.44606861755765,16.6576018802113
